#pro1	pro2	combined score
ADH7	DPP1	9999.000000
ADH7	"DUR1,2"	9999.000000
ADH7	ECI1	9999.000000
ADH7	EHD3	9999.000000
ADH7	EHT1	9999.000000
ADH7	ELO1	9999.000000
ADH7	ELO2	9999.000000
ADH7	ELO3	9999.000000
ADH7	EPT1	9999.000000
ADH7	ERG1	9999.000000
ADH7	ERG10	9999.000000
ADH7	ERG11	9999.000000
ADH7	ERG25	9999.000000
ADH7	ERG3	9999.000000
ADH7	ERG5	9999.000000
ADH7	ERG7	9999.000000
ADH7	ETR1	9999.000000
ADH7	FAA1	9999.000000
ADH7	FAA2	9999.000000
ADH7	FAA3	9999.000000
ADH7	FAA4	9999.000000
ADH7	FAS1	9999.000000
ADH7	FAS2	9999.000000
ADH7	FAT1	9999.000000
ADH7	FKS1	9999.000000
ADH7	FMP30	9999.000000
ADH7	FMS1	9999.000000
ADH7	FOX2	9999.000000
ADH7	GCY1	0.915000
ADH7	GLN1	9999.000000
ADH7	GPP1	0.928000
ADH7	GPP2	0.900000
ADH7	GPT2	9999.000000
ADH7	GUT1	0.903000
ADH7	GUT2	9999.000000
ADH7	HAT1	9999.000000
ADH7	HEM13	9999.000000
ADH7	HEM3	9999.000000
ADH7	HFA1	9999.000000
ADH7	HFD1	0.722000
ADH7	HMG1	9999.000000
ADH7	HMS1	9999.000000
ADH7	HRD1.00	9999.000000
ADH7	HTD2	9999.000000
ADH7	ICL1	9999.000000
ADH7	IDP2	9999.000000
ADH7	IDP3	9999.000000
ADH7	IFA38	9999.000000
ADH7	INA1	9999.000000
ADH7	IZH2	9999.000000
ADH7	LAT1	9999.000000
ADH7	LCB2	9999.000000
ADH7	LDH1	9999.000000
ADH7	LOA1	9999.000000
ADH7	LPP1	9999.000000
ADH7	LRO1	9999.000000
ADH7	MAE1	9999.000000
ADH7	MCT1	9999.000000
ADH7	MDH3	9999.000000
ADH7	MGA2	9999.000000
ADH7	MGL2	9999.000000
ADH7	MLC1	9999.000000
ADH7	MLC2	9999.000000
ADH7	MLS1	9999.000000
ADH7	NCP1	9999.000000
ADH7	NPL4	9999.000000
ADH7	NTE1	9999.000000
ADH7	OAR1	9999.000000
ADH7	OLE1	9999.000000
ADH7	OPI3	9999.000000
ADH7	PAC1	9999.000000
ADH7	PAH1	9999.000000
ADH7	PCD1	9999.000000
ADH7	PCS60	9999.000000
ADH7	PCT1	9999.000000
ADH7	PET10	9999.000000
ADH7	PEX1	9999.000000
ADH7	PEX10	9999.000000
ADH7	PEX11	9999.000000
ADH7	PEX12	9999.000000
ADH7	PEX13	9999.000000
ADH7	PEX14	9999.000000
ADH7	PEX18	9999.000000
ADH7	PEX19	9999.000000
ADH7	PEX5	9999.000000
ADH7	PEX6	9999.000000
ADH7	PEX7	9999.000000
ADH7	PHM8	9999.000000
ADH7	PHS1	9999.000000
ADH7	PIS1	9999.000000
ADH7	PLB1	9999.000000
ADH7	PLB2	9999.000000
ADH7	PLB3	9999.000000
ADH7	POT1	9999.000000
ADH7	POX1	9999.000000
ADH7	PRE7	9999.000000
ADH7	PSD1	9999.000000
ADH7	PSD2	9999.000000
ADH7	PXA1	9999.000000
ADH7	PXA2	9999.000000
ADH7	PXP1	9999.000000
ADH7	ROG1	9999.000000
ADH7	RSP5	9999.000000
ADH7	SAY1	9999.000000
ADH7	SCT1	9999.000000
ADH7	SEI1	9999.000000
ADH7	SLC1	9999.000000
ADH7	SPO14	9999.000000
ADH7	SPS19	9999.000000
ADH7	SPT23	9999.000000
ADH7	STE23	9999.000000
ADH7	TES1	9999.000000
ADH7	TGL1	9999.000000
ADH7	TGL2	9999.000000
ADH7	TGL3	9999.000000
ADH7	TGL4	9999.000000
ADH7	TGL5	9999.000000
ADH7	YAT1	9999.000000
ADH7	YEH1	9999.000000
ADH7	YEH2	9999.000000
ADH7	YHL050C	9999.000000
ADH7	YJU3	0.901000
ADH7	YLL067C	9999.000000
ADR1	ACB1	9999.000000
ADR1	ACC1	9999.000000
ADR1	ACP1	9999.000000
ADR1	ACS1	9999.000000
ADR1	ACS2	9999.000000
ADR1	ADH6	9999.000000
ADR1	ADH7	9999.000000
ADR1	ADR1	0.000000
ADR1	AIM45	9999.000000
ADR1	ALD2	9999.000000
ADR1	ALD3	9999.000000
ADR1	ALD4	9999.000000
ADR1	ALD5	9999.000000
ADR1	ALD6	9999.000000
ADR1	ALE1	9999.000000
ADR1	AMD2.00	9999.000000
ADR1	ARE2	9999.000000
ADR1	ATG15	9999.000000
ADR1	AYR1	9999.000000
ADR1	CAT2	9999.000000
ADR1	CDC48	9999.000000
ADR1	CDC60	9999.000000
ADR1	CDS1	9999.000000
ADR1	CEM1	9999.000000
ADR1	CFD1	9999.000000
ADR1	CHO1	0.780000
ADR1	CHO2	9999.000000
ADR1	CIR1	9999.000000
ADR1	CIT1	9999.000000
ADR1	CIT2	9999.000000
ADR1	CIT3	9999.000000
ADR1	CMD1	9999.000000
ADR1	CPT1	9999.000000
ADR1	CRC1.00	9999.000000
ADR1	CTA1	0.768000
ADR1	CTT1	9999.000000
ADR1	CYB2	9999.000000
ADR1	CYB5	9999.000000
ADR1	CYC1	9999.000000
ADR1	DCI1	0.716000
ADR1	DGA1	9999.000000
ADR1	DGK1	9999.000000
ADR1	DPP1	9999.000000
ADR1	"DUR1,2"	9999.000000
ADR1	ECI1	9999.000000
ADR1	EHD3	9999.000000
ADR1	EHT1	9999.000000
ADR1	ELO1	9999.000000
ADR1	ELO2	9999.000000
ADR1	ELO3	9999.000000
ADR1	EPT1	9999.000000
ADR1	ERG1	9999.000000
ADR1	ERG10	9999.000000
ADR1	ERG11	9999.000000
ADR1	ERG25	9999.000000
ADR1	ERG3	9999.000000
ADR1	ERG5	9999.000000
ADR1	ERG7	9999.000000
ADR1	ETR1	9999.000000
ADR1	FAA1	9999.000000
ADR1	FAA2	9999.000000
ADR1	FAA3	9999.000000
ADR1	FAA4	9999.000000
ADR1	FAS1	9999.000000
ADR1	FAS2	9999.000000
ADR1	FAT1	9999.000000
ADR1	FKS1	9999.000000
ADR1	FMP30	9999.000000
ADR1	FMS1	9999.000000
ADR1	FOX2	0.792000
ADR1	GCY1	9999.000000
ADR1	GLN1	9999.000000
ADR1	GPP1	9999.000000
ADR1	GPP2	9999.000000
ADR1	GPT2	9999.000000
ADR1	GUT1	0.803000
ADR1	GUT2	9999.000000
ADR1	HAT1	9999.000000
ADR1	HEM13	9999.000000
ADR1	HEM3	9999.000000
ADR1	HFA1	9999.000000
ADR1	HFD1	9999.000000
ADR1	HMG1	9999.000000
ADR1	HMS1	9999.000000
ADR1	HRD1.00	9999.000000
ADR1	HTD2	9999.000000
ADR1	ICL1	9999.000000
ADR1	IDP2	9999.000000
ADR1	IDP3	9999.000000
ADR1	IFA38	9999.000000
ADR1	INA1	9999.000000
ADR1	IZH2	9999.000000
ADR1	LAT1	9999.000000
ADR1	LCB2	9999.000000
ADR1	LDH1	9999.000000
ADR1	LOA1	9999.000000
ADR1	LPP1	9999.000000
ADR1	LRO1	9999.000000
ADR1	MAE1	9999.000000
ADR1	MCT1	9999.000000
ADR1	MDH3	9999.000000
ADR1	MGA2	9999.000000
ADR1	MGL2	9999.000000
ADR1	MLC1	9999.000000
ADR1	MLC2	9999.000000
ADR1	MLS1	9999.000000
ADR1	NCP1	9999.000000
ADR1	NPL4	9999.000000
ADR1	NTE1	9999.000000
ADR1	OAR1	9999.000000
ADR1	OLE1	9999.000000
ADR1	OPI3	9999.000000
ADR1	PAC1	9999.000000
ADR1	PAH1	9999.000000
ADR1	PCD1	9999.000000
ADR1	PCS60	9999.000000
ADR1	PCT1	9999.000000
ADR1	PET10	9999.000000
ADR1	PEX1	9999.000000
ADR1	PEX10	9999.000000
ADR1	PEX11	9999.000000
ADR1	PEX12	9999.000000
ADR1	PEX13	9999.000000
ADR1	PEX14	9999.000000
ADR1	PEX18	9999.000000
ADR1	PEX19	9999.000000
ADR1	PEX5	9999.000000
ADR1	PEX6	9999.000000
ADR1	PEX7	9999.000000
ADR1	PHM8	9999.000000
ADR1	PHS1	9999.000000
ADR1	PIS1	9999.000000
ADR1	PLB1	9999.000000
ADR1	PLB2	9999.000000
ADR1	PLB3	9999.000000
ADR1	POT1	9999.000000
ADR1	POX1	0.822000
ADR1	PRE7	9999.000000
ADR1	PSD1	9999.000000
ADR1	PSD2	9999.000000
ADR1	PXA1	9999.000000
ADR1	PXA2	9999.000000
ADR1	PXP1	9999.000000
ADR1	ROG1	9999.000000
ADR1	RSP5	9999.000000
ADR1	SAY1	9999.000000
ADR1	SCT1	9999.000000
ADR1	SEI1	9999.000000
ADR1	SLC1	9999.000000
ADR1	SPO14	9999.000000
ADR1	SPS19	9999.000000
ADR1	SPT23	9999.000000
ADR1	STE23	9999.000000
ADR1	TES1	9999.000000
ADR1	TGL1	9999.000000
ADR1	TGL2	9999.000000
ADR1	TGL3	9999.000000
ADR1	TGL4	9999.000000
ADR1	TGL5	9999.000000
ADR1	YAT1	9999.000000
ADR1	YEH1	9999.000000
ADR1	YEH2	9999.000000
ADR1	YHL050C	9999.000000
ADR1	YJU3	9999.000000
ADR1	YLL067C	9999.000000
AIM45	ACB1	9999.000000
AIM45	ACC1	9999.000000
AIM45	ACP1	9999.000000
AIM45	ACS1	9999.000000
AIM45	ACS2	9999.000000
AIM45	ADH6	9999.000000
AIM45	ADH7	9999.000000
AIM45	ADR1	9999.000000
AIM45	AIM45	0.000000
AIM45	ALD2	9999.000000
AIM45	ALD3	9999.000000
AIM45	ALD4	9999.000000
AIM45	ALD5	9999.000000
AIM45	ALD6	9999.000000
AIM45	ALE1	9999.000000
AIM45	AMD2.00	9999.000000
AIM45	ARE2	9999.000000
AIM45	ATG15	9999.000000
AIM45	AYR1	9999.000000
AIM45	CAT2	9999.000000
AIM45	CDC48	9999.000000
AIM45	CDC60	9999.000000
AIM45	CDS1	9999.000000
AIM45	CEM1	9999.000000
AIM45	CFD1	9999.000000
AIM45	CHO1	9999.000000
AIM45	CHO2	9999.000000
AIM45	CIR1	0.999000
AIM45	CIT1	9999.000000
AIM45	CIT2	9999.000000
AIM45	CIT3	9999.000000
AIM45	CMD1	9999.000000
AIM45	CPT1	9999.000000
AIM45	CRC1.00	9999.000000
AIM45	CTA1	9999.000000
AIM45	CTT1	9999.000000
AIM45	CYB2	9999.000000
AIM45	CYB5	9999.000000
AIM45	CYC1	9999.000000
AIM45	DCI1	9999.000000
AIM45	DGA1	9999.000000
AIM45	DGK1	9999.000000
AIM45	DPP1	9999.000000
AIM45	"DUR1,2"	9999.000000
AIM45	ECI1	9999.000000
AIM45	EHD3	9999.000000
AIM45	EHT1	9999.000000
AIM45	ELO1	9999.000000
AIM45	ELO2	9999.000000
AIM45	ELO3	9999.000000
AIM45	EPT1	9999.000000
AIM45	ERG1	9999.000000
AIM45	ERG10	9999.000000
AIM45	ERG11	9999.000000
AIM45	ERG25	9999.000000
AIM45	ERG3	9999.000000
AIM45	ERG5	9999.000000
AIM45	ERG7	9999.000000
AIM45	ETR1	9999.000000
AIM45	FAA1	9999.000000
AIM45	FAA2	9999.000000
AIM45	FAA3	9999.000000
AIM45	FAA4	9999.000000
AIM45	FAS1	9999.000000
AIM45	FAS2	9999.000000
AIM45	FAT1	9999.000000
AIM45	FKS1	9999.000000
AIM45	FMP30	9999.000000
AIM45	FMS1	9999.000000
AIM45	FOX2	9999.000000
AIM45	GCY1	9999.000000
AIM45	GLN1	9999.000000
AIM45	GPP1	9999.000000
AIM45	GPP2	9999.000000
AIM45	GPT2	9999.000000
AIM45	GUT1	9999.000000
AIM45	GUT2	9999.000000
AIM45	HAT1	9999.000000
AIM45	HEM13	9999.000000
AIM45	HEM3	9999.000000
AIM45	HFA1	9999.000000
AIM45	HFD1	9999.000000
AIM45	HMG1	9999.000000
AIM45	HMS1	9999.000000
AIM45	HRD1.00	9999.000000
AIM45	HTD2	9999.000000
AIM45	ICL1	9999.000000
AIM45	IDP2	9999.000000
AIM45	IDP3	9999.000000
AIM45	IFA38	9999.000000
AIM45	INA1	9999.000000
AIM45	IZH2	9999.000000
AIM45	LAT1	9999.000000
AIM45	LCB2	9999.000000
AIM45	LDH1	9999.000000
AIM45	LOA1	9999.000000
AIM45	LPP1	9999.000000
AIM45	LRO1	9999.000000
AIM45	MAE1	9999.000000
AIM45	MCT1	9999.000000
AIM45	MDH3	0.857000
AIM45	MGA2	9999.000000
AIM45	MGL2	9999.000000
AIM45	MLC1	9999.000000
AIM45	MLC2	9999.000000
AIM45	MLS1	9999.000000
AIM45	NCP1	9999.000000
AIM45	NPL4	9999.000000
AIM45	NTE1	9999.000000
AIM45	OAR1	9999.000000
AIM45	OLE1	9999.000000
AIM45	OPI3	9999.000000
AIM45	PAC1	9999.000000
AIM45	PAH1	9999.000000
AIM45	PCD1	9999.000000
AIM45	PCS60	9999.000000
AIM45	PCT1	9999.000000
AIM45	PET10	9999.000000
AIM45	PEX1	9999.000000
AIM45	PEX10	9999.000000
AIM45	PEX11	9999.000000
AIM45	PEX12	9999.000000
AIM45	PEX13	9999.000000
AIM45	PEX14	9999.000000
AIM45	PEX18	9999.000000
AIM45	PEX19	9999.000000
AIM45	PEX5	9999.000000
AIM45	PEX6	9999.000000
AIM45	PEX7	9999.000000
AIM45	PHM8	9999.000000
AIM45	PHS1	9999.000000
AIM45	PIS1	9999.000000
AIM45	PLB1	9999.000000
AIM45	PLB2	9999.000000
AIM45	PLB3	9999.000000
AIM45	POT1	9999.000000
AIM45	POX1	0.987000
AIM45	PRE7	9999.000000
AIM45	PSD1	9999.000000
AIM45	PSD2	9999.000000
AIM45	PXA1	9999.000000
AIM45	PXA2	9999.000000
AIM45	PXP1	9999.000000
AIM45	ROG1	9999.000000
AIM45	RSP5	9999.000000
AIM45	SAY1	9999.000000
AIM45	SCT1	9999.000000
AIM45	SEI1	9999.000000
AIM45	SLC1	9999.000000
AIM45	SPO14	9999.000000
AIM45	SPS19	9999.000000
AIM45	SPT23	9999.000000
AIM45	STE23	9999.000000
AIM45	TES1	9999.000000
AIM45	TGL1	9999.000000
AIM45	TGL2	9999.000000
AIM45	TGL3	9999.000000
AIM45	TGL4	9999.000000
AIM45	TGL5	9999.000000
AIM45	YAT1	9999.000000
AIM45	YEH1	9999.000000
AIM45	YEH2	9999.000000
AIM45	YHL050C	9999.000000
AIM45	YJU3	9999.000000
AIM45	YLL067C	9999.000000
ALD2	ACB1	9999.000000
ALD2	ACC1	9999.000000
ALD2	ACP1	9999.000000
ALD2	ACS1	9999.000000
ALD2	ACS2	9999.000000
ALD2	ADH6	9999.000000
ALD2	ADH7	9999.000000
ALD2	ADR1	9999.000000
ALD2	AIM45	9999.000000
ALD2	ALD2	0.000000
ALD2	ALD3	9999.000000
ALD2	ALD4	9999.000000
ALD2	ALD5	9999.000000
ALD2	ALD6	9999.000000
ALD2	ALE1	9999.000000
ALD2	AMD2.00	0.963000
ALD2	ARE2	9999.000000
ALD2	ATG15	9999.000000
ALD2	AYR1	9999.000000
ALD2	CAT2	9999.000000
ALD2	CDC48	9999.000000
ALD2	CDC60	9999.000000
ALD2	CDS1	9999.000000
ALD2	CEM1	9999.000000
ALD2	CFD1	9999.000000
ALD2	CHO1	9999.000000
ALD2	CHO2	9999.000000
ALD2	CIR1	9999.000000
ALD2	CIT1	9999.000000
ALD2	CIT2	9999.000000
ALD2	CIT3	9999.000000
ALD2	CMD1	9999.000000
ALD2	CPT1	9999.000000
ALD2	CRC1.00	9999.000000
ALD2	CTA1	9999.000000
ALD2	CTT1	0.746000
ALD2	CYB2	9999.000000
ALD2	CYB5	9999.000000
ALD2	CYC1	9999.000000
ALD2	DCI1	9999.000000
ALD2	DGA1	9999.000000
ALD2	DGK1	9999.000000
ALD2	DPP1	9999.000000
ALD2	"DUR1,2"	9999.000000
ALD2	ECI1	9999.000000
ALD2	EHD3	9999.000000
ALD2	EHT1	9999.000000
ALD2	ELO1	9999.000000
ALD2	ELO2	9999.000000
ALD2	ELO3	9999.000000
ALD2	EPT1	9999.000000
ALD2	ERG1	9999.000000
ALD2	ERG10	9999.000000
ALD2	ERG11	9999.000000
ALD2	ERG25	9999.000000
ALD2	ERG3	9999.000000
ALD2	ERG5	9999.000000
ALD2	ERG7	9999.000000
ALD2	ETR1	9999.000000
ALD2	FAA1	9999.000000
ALD2	FAA2	9999.000000
ALD2	FAA3	9999.000000
ALD2	FAA4	9999.000000
ALD2	FAS1	9999.000000
ALD2	FAS2	9999.000000
ALD2	FAT1	9999.000000
ALD2	FKS1	9999.000000
ALD2	FMP30	9999.000000
ALD2	FMS1	0.973000
ALD2	FOX2	9999.000000
ALD2	GCY1	9999.000000
ALD2	GLN1	0.844000
ALD2	GPP1	9999.000000
ALD2	GPP2	9999.000000
ALD2	GPT2	9999.000000
ALD2	GUT1	9999.000000
ALD2	GUT2	9999.000000
ALD2	HAT1	9999.000000
ALD2	HEM13	9999.000000
ALD2	HEM3	9999.000000
ALD2	HFA1	9999.000000
ALD2	HFD1	9999.000000
ALD2	HMG1	9999.000000
ALD2	HMS1	9999.000000
ALD2	HRD1.00	9999.000000
ALD2	HTD2	9999.000000
ALD2	ICL1	9999.000000
ALD2	IDP2	9999.000000
ALD2	IDP3	9999.000000
ALD2	IFA38	9999.000000
ALD2	INA1	9999.000000
ALD2	IZH2	9999.000000
ALD2	LAT1	9999.000000
ALD2	LCB2	9999.000000
ALD2	LDH1	9999.000000
ALD2	LOA1	9999.000000
ALD2	LPP1	9999.000000
ALD2	LRO1	9999.000000
ALD2	MAE1	9999.000000
ALD2	MCT1	9999.000000
ALD2	MDH3	9999.000000
ALD2	MGA2	9999.000000
ALD2	MGL2	9999.000000
ALD2	MLC1	9999.000000
ALD2	MLC2	9999.000000
ALD2	MLS1	9999.000000
ALD2	NCP1	9999.000000
ALD2	NPL4	9999.000000
ALD2	NTE1	9999.000000
ALD2	OAR1	9999.000000
ALD2	OLE1	9999.000000
ALD2	OPI3	9999.000000
ALD2	PAC1	9999.000000
ALD2	PAH1	9999.000000
ALD2	PCD1	9999.000000
ALD2	PCS60	9999.000000
ALD2	PCT1	9999.000000
ALD2	PET10	9999.000000
ALD2	PEX1	9999.000000
ALD2	PEX10	9999.000000
ALD2	PEX11	9999.000000
ALD2	PEX12	9999.000000
ALD2	PEX13	9999.000000
ALD2	PEX14	9999.000000
ALD2	PEX18	9999.000000
ALD2	PEX19	9999.000000
ALD2	PEX5	9999.000000
ALD2	PEX6	9999.000000
ALD2	PEX7	9999.000000
ALD2	PHM8	9999.000000
ALD2	PHS1	9999.000000
ALD2	PIS1	9999.000000
ALD2	PLB1	9999.000000
ALD2	PLB2	9999.000000
ALD2	PLB3	9999.000000
ALD2	POT1	9999.000000
ALD2	POX1	0.877000
ALD2	PRE7	9999.000000
ALD2	PSD1	9999.000000
ALD2	PSD2	9999.000000
ALD2	PXA1	9999.000000
ALD2	PXA2	9999.000000
ALD2	PXP1	9999.000000
ALD2	ROG1	9999.000000
ALD2	RSP5	9999.000000
ALD2	SAY1	9999.000000
ALD2	SCT1	9999.000000
ALD2	SEI1	9999.000000
ALD2	SLC1	9999.000000
ALD2	SPO14	9999.000000
ALD2	SPS19	9999.000000
ALD2	SPT23	9999.000000
ALD2	STE23	9999.000000
ALD2	TES1	9999.000000
ALD2	TGL1	9999.000000
ALD2	TGL2	9999.000000
ALD2	TGL3	9999.000000
ALD2	TGL4	9999.000000
ALD2	TGL5	9999.000000
ALD2	YAT1	9999.000000
ALD2	YEH1	9999.000000
ALD2	YEH2	9999.000000
ALD2	YHL050C	9999.000000
ALD2	YJU3	9999.000000
ALD2	YLL067C	9999.000000
ALD3	ACB1	9999.000000
ALD3	ACC1	9999.000000
ALD3	ACP1	9999.000000
ALD3	ACS1	9999.000000
ALD3	ACS2	9999.000000
ALD3	ADH6	9999.000000
ALD3	ADH7	9999.000000
ALD3	ADR1	9999.000000
ALD3	AIM45	9999.000000
ALD3	ALD2	9999.000000
ALD3	ALD3	0.000000
ALD3	ALD4	9999.000000
ALD3	ALD5	9999.000000
ALD3	ALD6	9999.000000
ALD3	ALE1	9999.000000
ALD3	AMD2.00	0.963000
ALD3	ARE2	9999.000000
ALD3	ATG15	9999.000000
ALD3	AYR1	9999.000000
ALD3	CAT2	9999.000000
ALD3	CDC48	9999.000000
ALD3	CDC60	9999.000000
ALD3	CDS1	9999.000000
ALD3	CEM1	9999.000000
ALD3	CFD1	9999.000000
ALD3	CHO1	9999.000000
ALD3	CHO2	9999.000000
ALD3	CIR1	9999.000000
ALD3	CIT1	9999.000000
ALD3	CIT2	9999.000000
ALD3	CIT3	9999.000000
ALD3	CMD1	9999.000000
ALD3	CPT1	9999.000000
ALD3	CRC1.00	9999.000000
ALD3	CTA1	9999.000000
ALD3	CTT1	0.987000
ALD3	CYB2	9999.000000
ALD3	CYB5	9999.000000
ALD3	CYC1	9999.000000
ALD3	DCI1	9999.000000
ALD3	DGA1	9999.000000
ALD3	DGK1	9999.000000
ALD3	DPP1	9999.000000
ALD3	"DUR1,2"	9999.000000
ALD3	ECI1	9999.000000
ALD3	EHD3	9999.000000
ALD3	EHT1	9999.000000
ALD3	ELO1	9999.000000
ALD3	ELO2	9999.000000
ALD3	ELO3	9999.000000
ALD3	EPT1	9999.000000
ALD3	ERG1	9999.000000
ALD3	ERG10	9999.000000
ALD3	ERG11	9999.000000
ALD3	ERG25	9999.000000
ALD3	ERG3	9999.000000
ALD3	ERG5	9999.000000
ALD3	ERG7	9999.000000
ALD3	ETR1	9999.000000
ALD3	FAA1	9999.000000
ALD3	FAA2	9999.000000
ALD3	FAA3	9999.000000
ALD3	FAA4	9999.000000
ALD3	FAS1	9999.000000
ALD3	FAS2	9999.000000
ALD3	FAT1	9999.000000
ALD3	FKS1	9999.000000
ALD3	FMP30	9999.000000
ALD3	FMS1	0.960000
ALD3	FOX2	0.834000
ALD3	GCY1	0.884000
ALD3	GLN1	0.855000
ALD3	GPP1	9999.000000
ALD3	GPP2	9999.000000
ALD3	GPT2	9999.000000
ALD3	GUT1	0.793000
ALD3	GUT2	0.862000
ALD3	HAT1	9999.000000
ALD3	HEM13	9999.000000
ALD3	HEM3	9999.000000
ALD3	HFA1	9999.000000
ALD3	HFD1	9999.000000
ALD3	HMG1	9999.000000
ALD3	HMS1	9999.000000
ALD3	HRD1.00	9999.000000
ALD3	HTD2	9999.000000
ALD3	ICL1	9999.000000
ALD3	IDP2	9999.000000
ALD3	IDP3	9999.000000
ALD3	IFA38	9999.000000
ALD3	INA1	9999.000000
ALD3	IZH2	9999.000000
ALD3	LAT1	9999.000000
ALD3	LCB2	9999.000000
ALD3	LDH1	9999.000000
ALD3	LOA1	9999.000000
ALD3	LPP1	9999.000000
ALD3	LRO1	9999.000000
ALD3	MAE1	9999.000000
ALD3	MCT1	9999.000000
ALD3	MDH3	9999.000000
ALD3	MGA2	9999.000000
ALD3	MGL2	9999.000000
ALD3	MLC1	9999.000000
ALD3	MLC2	9999.000000
ALD3	MLS1	9999.000000
ALD3	NCP1	9999.000000
ALD3	NPL4	9999.000000
ALD3	NTE1	9999.000000
ALD3	OAR1	9999.000000
ALD3	OLE1	9999.000000
ALD3	OPI3	9999.000000
ALD3	PAC1	9999.000000
ALD3	PAH1	9999.000000
ALD3	PCD1	9999.000000
ALD3	PCS60	9999.000000
ALD3	PCT1	9999.000000
ALD3	PET10	9999.000000
ALD3	PEX1	0.780000
ALD3	PEX10	9999.000000
ALD3	PEX11	9999.000000
ALD3	PEX12	9999.000000
ALD3	PEX13	9999.000000
ALD3	PEX14	9999.000000
ALD3	PEX18	9999.000000
ALD3	PEX19	9999.000000
ALD3	PEX5	9999.000000
ALD3	PEX6	9999.000000
ALD3	PEX7	9999.000000
ALD3	PHM8	9999.000000
ALD3	PHS1	9999.000000
ALD3	PIS1	9999.000000
ALD3	PLB1	9999.000000
ALD3	PLB2	9999.000000
ALD3	PLB3	9999.000000
ALD3	POT1	9999.000000
ALD3	POX1	0.965000
ALD3	PRE7	9999.000000
ALD3	PSD1	9999.000000
ALD3	PSD2	9999.000000
ALD3	PXA1	9999.000000
ALD3	PXA2	9999.000000
ALD3	PXP1	9999.000000
ALD3	ROG1	9999.000000
ALD3	RSP5	9999.000000
ALD3	SAY1	9999.000000
ALD3	SCT1	9999.000000
ALD3	SEI1	9999.000000
ALD3	SLC1	9999.000000
ALD3	SPO14	9999.000000
ALD3	SPS19	9999.000000
ALD3	SPT23	9999.000000
ALD3	STE23	9999.000000
ALD3	TES1	9999.000000
ALD3	TGL1	9999.000000
ALD3	TGL2	9999.000000
ALD3	TGL3	9999.000000
ALD3	TGL4	9999.000000
ALD3	TGL5	9999.000000
ALD3	YAT1	9999.000000
ALD3	YEH1	9999.000000
ALD3	YEH2	9999.000000
ALD3	YHL050C	9999.000000
ALD3	YJU3	9999.000000
ALD3	YLL067C	9999.000000
ALD4	ACB1	9999.000000
ALD4	ACC1	9999.000000
ALD4	ACP1	9999.000000
ALD4	ACS1	9999.000000
ALD4	ACS2	9999.000000
ALD4	ADH6	9999.000000
ALD4	ADH7	9999.000000
ALD4	ADR1	9999.000000
ALD4	AIM45	9999.000000
ALD4	ALD2	9999.000000
ALD4	ALD3	9999.000000
ALD4	ALD4	0.000000
ALD4	ALD5	9999.000000
ALD4	ALD6	0.719000
ALD4	ALE1	9999.000000
ALD4	AMD2.00	0.919000
ALD4	ARE2	9999.000000
ALD4	ATG15	9999.000000
ALD4	AYR1	9999.000000
ALD4	CAT2	9999.000000
ALD4	CDC48	9999.000000
ALD4	CDC60	9999.000000
ALD4	CDS1	9999.000000
ALD4	CEM1	9999.000000
ALD4	CFD1	9999.000000
ALD4	CHO1	9999.000000
ALD4	CHO2	9999.000000
ALD4	CIR1	9999.000000
ALD4	CIT1	0.907000
ALD4	CIT2	9999.000000
ALD4	CIT3	9999.000000
ALD4	CMD1	9999.000000
ALD4	CPT1	9999.000000
ALD4	CRC1.00	9999.000000
ALD4	CTA1	9999.000000
ALD4	CTT1	9999.000000
ALD4	CYB2	0.727000
ALD4	CYB5	9999.000000
ALD4	CYC1	9999.000000
ALD4	DCI1	9999.000000
ALD4	DGA1	9999.000000
ALD4	DGK1	9999.000000
ALD4	DPP1	9999.000000
ALD4	"DUR1,2"	9999.000000
ALD4	ECI1	9999.000000
ALD4	EHD3	9999.000000
ALD4	EHT1	9999.000000
ALD4	ELO1	9999.000000
ALD4	ELO2	9999.000000
ALD4	ELO3	9999.000000
ALD4	EPT1	9999.000000
ALD4	ERG1	9999.000000
ALD4	ERG10	9999.000000
ALD4	ERG11	9999.000000
ALD4	ERG25	9999.000000
ALD4	ERG3	9999.000000
ALD4	ERG5	9999.000000
ALD4	ERG7	9999.000000
ALD4	ETR1	9999.000000
ALD4	FAA1	9999.000000
ALD4	FAA2	9999.000000
ALD4	FAA3	9999.000000
ALD4	FAA4	9999.000000
ALD4	FAS1	9999.000000
ALD4	FAS2	9999.000000
ALD4	FAT1	9999.000000
ALD4	FKS1	9999.000000
ALD4	FMP30	9999.000000
ALD4	FMS1	0.914000
ALD4	FOX2	0.840000
ALD4	GCY1	9999.000000
ALD4	GLN1	0.861000
ALD4	GPP1	9999.000000
ALD4	GPP2	9999.000000
ALD4	GPT2	9999.000000
ALD4	GUT1	0.810000
ALD4	GUT2	0.984000
ALD4	HAT1	9999.000000
ALD4	HEM13	9999.000000
ALD4	HEM3	9999.000000
ALD4	HFA1	9999.000000
ALD4	HFD1	9999.000000
ALD4	HMG1	9999.000000
ALD4	HMS1	9999.000000
ALD4	HRD1.00	9999.000000
ALD4	HTD2	9999.000000
ALD4	ICL1	9999.000000
ALD4	IDP2	9999.000000
ALD4	IDP3	9999.000000
ALD4	IFA38	9999.000000
ALD4	INA1	9999.000000
